Title,Link
The Non-Domestic Rates (Levying and Miscellaneous Amendment) (Scotland) Regulations 2025,http://www.legislation.gov.uk/ssi/2025/38/made/data.htm
"<span xml:lang=""en"">The Representation of the People (Electoral Registration without Applications) (Pilot Scheme) (Wales) Regulations 2025</span> / <span xml:lang=""cy"">Rheoliadau Cynrychiolaeth y Bobl (Cofrestru Etholiadol heb Geisiadau) (Cynllun Peilot) (Cymru) 2025</span>",http://www.legislation.gov.uk/wsi/2025/38/made/welsh/data.htm
The Non-Domestic Rate (Scotland) Order 2025,http://www.legislation.gov.uk/ssi/2025/37/made/data.htm
The Town and Country Planning (Northwood Headquarters) Special Development Order 2025,http://www.legislation.gov.uk/uksi/2025/37/made/data.htm
The Prohibition of Right-Hand Turn (Carrickfergus) Order (Northern Ireland) 2025,http://www.legislation.gov.uk/nisr/2025/37/made
"The Pneumoconiosis, etc., (Workers’ Compensation) (Payment of Claims) (Amendment) Regulations (Northern Ireland) 2025",http://www.legislation.gov.uk/nisr/2025/36/2025-04-01/data.htm
The Local Governance (Scotland) Act 2004 (Remuneration) Amendment (Amendment) Regulations 2025,http://www.legislation.gov.uk/ssi/2025/36/made/data.htm
The Firearms (Variation of Fees) Order 2025,http://www.legislation.gov.uk/uksi/2025/36/made/data.htm
The Police Trainee (Amendment) Regulations (Northern Ireland) 2025,http://www.legislation.gov.uk/nisr/2025/35/2025-03-24/data.htm
The Air Navigation (Restriction of Flying) (Durham) Regulations 2025,http://www.legislation.gov.uk/uksi/2025/35/made
The A84 Trunk Road (Callander) (Temporary 20mph Speed Restriction) Order 2025,http://www.legislation.gov.uk/ssi/2025/35/made
The Fair Employment (Specification of Public Authorities) (Amendment) Order (Northern Ireland) 2025,http://www.legislation.gov.uk/nisr/2025/34/2025-03-31/data.htm
The Gloucestershire (Electoral Changes) Order 2025,http://www.legislation.gov.uk/uksi/2025/34/made/data.htm
"The A76 Trunk Road (Sanquhar) (Temporary Prohibition on Waiting, Loading and Unloading) Order 2025",http://www.legislation.gov.uk/ssi/2025/34/made
The Farm Sustainability (Transitional Provisions) Regulations (Northern Ireland) 2025,http://www.legislation.gov.uk/nisr/2025/33/2026-01-01/data.htm
The Oxfordshire (Electoral Changes) Order 2025,http://www.legislation.gov.uk/uksi/2025/33/made/data.htm
The A85 Trunk Road (Comrie) (Temporary 20mph and 30mph Speed Restrictions) Order 2025,http://www.legislation.gov.uk/ssi/2025/33/made
"The Education (Student Support, etc.) (Amendment) Regulations (Northern Ireland) 2025",http://www.legislation.gov.uk/nisr/2025/32/2025-09-01/data.htm
The A85 Trunk Road (Crieff) (Temporary 20mph Speed Restriction) Order 2025,http://www.legislation.gov.uk/ssi/2025/32/made
The Air Navigation (Restriction of Flying) (Aintree) Regulations 2025,http://www.legislation.gov.uk/uksi/2025/32/made
The National Assistance (Assessment of Resources) Amendment (Scotland) Regulations 2025,http://www.legislation.gov.uk/ssi/2025/31/made/data.htm
"<span xml:lang=""en"">The A489 Trunk Road (Newtown to Caersws, Powys) (Temporary Speed Restrictions &amp; No Overtaking) Order 2025</span> / <span xml:lang=""cy"">Gorchymyn Cefnffordd yr A489 (Y Drenewydd i Gaersws, Powys) (Cyfyngiadau Cyflymder Dros Dro a Dim Goddiweddyd) 2025</span>",http://www.legislation.gov.uk/wsi/2025/31/made
"The Moore’s Lane, Lurgan (Abandonment) Order (Northern Ireland) 2025",http://www.legislation.gov.uk/nisr/2025/31/made
The Waste (Fees and Charges) (Amendment) Regulations (Northern Ireland) 2025,http://www.legislation.gov.uk/nisr/2025/30/2025-02-18/data.htm
The National Assistance (Sums for Personal Requirements) (Scotland) Regulations 2025,http://www.legislation.gov.uk/ssi/2025/30/made/data.htm
"The Financial Services and Markets Act 2000 (Ring-fenced Bodies, Core Activities, Excluded Activities and Prohibitions) (Amendment) Order 2025",http://www.legislation.gov.uk/uksi/2025/30/made/data.htm
The Rates (Temporary Rebate) (Amendment) Order (Northern Ireland) 2025,http://www.legislation.gov.uk/nisr/2025/29/2025-02-14/data.htm
The Cost of Living (Tenant Protection) (Saving Provision) (Scotland) Regulations 2025,http://www.legislation.gov.uk/ssi/2025/29/made/data.htm
The Short Selling Regulations 2025,http://www.legislation.gov.uk/uksi/2025/29/2025-11-28/data.htm
The Rates (Exemption for Automatic Telling Machines in Rural Areas) Order (Northern Ireland) 2025,http://www.legislation.gov.uk/nisr/2025/28/2025-03-11/data.htm
The Environmental Protection (Injurious Articles) (Fixed Penalty Notices and Miscellaneous Amendments) (Scotland) Regulations 2025,http://www.legislation.gov.uk/ssi/2025/28/made/data.htm
The Electricity (Individual Exemption from the Requirement for a Transmission Licence) (Seagreen) (Scotland) (Amendment) Order 2025,http://www.legislation.gov.uk/uksi/2025/28/made/data.htm
The Rates (Regional Rates) Order (Northern Ireland) 2025,http://www.legislation.gov.uk/nisr/2025/27/2025-03-11/data.htm
"The Disclosure (Scotland) Act 2020 (Commencement No. 5, Saving and Transitional Provision) Regulations 2025",http://www.legislation.gov.uk/ssi/2025/27/2025-07-01/data.htm
The Electricity (Individual Exemption from the Requirement for a Transmission Licence) (Dogger Bank A) Order 2025,http://www.legislation.gov.uk/uksi/2025/27/2025-01-09/data.htm
The Farm Sustainability Payments to Farmers (Amendment) Regulations (Northern Ireland) 2025,http://www.legislation.gov.uk/nisr/2025/26/2025-03-10/data.htm
The Level 1 and Level 2 Disclosure Review Application (Scotland) Regulations 2025,http://www.legislation.gov.uk/ssi/2025/26/made/data.htm
The Free Zone (Customs Site No. 1 Forth) Designation Order 2025,http://www.legislation.gov.uk/uksi/2025/26/made/data.htm
The Motor Vehicles (Authorised Weight) (Amendment) Regulations (Northern Ireland) 2025,http://www.legislation.gov.uk/nisr/2025/25/2025-03-17/data.htm
The Fees for Scheme Membership and Disclosure Applications (Scotland) Regulations 2025,http://www.legislation.gov.uk/ssi/2025/25/made/data.htm
The Contracts for Difference (Miscellaneous Amendments) Regulations 2025,http://www.legislation.gov.uk/uksi/2025/25/made/data.htm
The Social Security (Income and Capital Disregards) (Amendment) Regulations (Northern Ireland) 2025,http://www.legislation.gov.uk/nisr/2025/24/2025-02-28/data.htm
The Council Tax Reduction (Miscellaneous Amendment) (Scotland) Regulations 2025,http://www.legislation.gov.uk/ssi/2025/24/made/data.htm
"<span xml:lang=""en"">The A44 Trunk Road (Llangurig, Powys to Aberystwyth, Ceredigion) (Temporary Speed Restrictions &amp; No Overtaking) Order 2025</span> / <span xml:lang=""cy"">Gorchymyn Cefnffordd yr A44 (Llangurig, Powys i Aberystwyth, Ceredigion) (Cyfyngiadau Cyflymder Dros Dro a Dim Goddiweddyd) 2025</span>",http://www.legislation.gov.uk/wsi/2025/24/made
The Emergency Fuel Payment Regulations (Northern Ireland) 2025,http://www.legislation.gov.uk/nisr/2025/23/2025-03-18/data.htm
"<span xml:lang=""en"">The A470 Trunk Road (Powys/Merthyr Tydfil County Boundary to Builth Wells, Powys) (Temporary Speed Restrictions &amp; No Overtaking) Order 2025</span> / <span xml:lang=""cy"">Gorchymyn Cefnffordd yr A470 (Ffin Sirol Powys/Merthyr Tudful i Lanfair-ym-Muallt, Powys) (Cyfyngiadau Cyflymder Dros Dro a Dim Goddiweddyd) 2025</span>",http://www.legislation.gov.uk/wsi/2025/23/made
The A737 Trunk Road (Beith) (Temporary 30mph Speed Restriction) Order 2025,http://www.legislation.gov.uk/ssi/2025/23/made
The Gaming (Gaming Machines in Registered Clubs) Regulations (Northern Ireland) 2025,http://www.legislation.gov.uk/nisr/2025/22/2025-03-04/data.htm
The Financial Services and Markets Act 2000 (Designated Activities) (Supervision and Enforcement) Regulations 2025,http://www.legislation.gov.uk/uksi/2025/22/made/data.htm
The A835 Ardcharnich (Temporary 30mph Speed Restriction) Order 2025,http://www.legislation.gov.uk/ssi/2025/22/made
The Rates (Small Business Hereditament Relief) (Amendment) Regulations (Northern Ireland) 2025,http://www.legislation.gov.uk/nisr/2025/21/2025-04-01/data.htm
"<span xml:lang=""en"">The A494 Trunk Road (Rhos Street, Ruthin, Denbighshire) (Temporary Prohibition of Vehicles, Cyclists &amp; Pedestrians) Order 2025</span> / <span xml:lang=""cy"">Gorchymyn Cefnffordd yr A494 (Stryd y Rhos, Rhuthun, Sir Ddinbych) (Gwahardd Cerbydau, Beicwyr a Cherddwyr Dros Dro) 2025</span>",http://www.legislation.gov.uk/wsi/2025/21/made
The A9 Trunk Road (Tummel) (Temporary Prohibition on Use of Road and Temporary 30mph Speed Restriction) Order 2025,http://www.legislation.gov.uk/ssi/2025/21/made
The Further Education (Student Support) (Eligibility) (Amendment) Regulations (Northern Ireland) 2025,http://www.legislation.gov.uk/nisr/2025/20/2025-02-28/data.htm
The Customs (Safety and Security Procedures) Regulations 2025,http://www.legislation.gov.uk/uksi/2025/20/made/data.htm
The A835 Trunk Road (Loch Garve) (Temporary Prohibition on Use of Road and Temporary 30mph Speed Restriction) Order 2025,http://www.legislation.gov.uk/ssi/2025/20/made
The Insolvency Practitioners (Recognised Professional Bodies) (Revocation of Recognition) Order (Northern Ireland) 2025,http://www.legislation.gov.uk/nisr/2025/19/2025-02-19/data.htm
The Non-Domestic Rating (Valuation of Utilities) (Scotland) Amendment Order 2025,http://www.legislation.gov.uk/ssi/2025/19/made/data.htm
"<span xml:lang=""en"">The Civil Enforcement of Bus Lane and Moving Traffic Contraventions (County Borough of Merthyr Tydfil) Designation Order 2025</span> / <span xml:lang=""cy"">Gorchymyn Dynodi Gorfodi Sifil ar Dramgwyddau Lonydd Bysiau a Thraffig sy’n Symud (Bwrdeistref Sirol Merthyr Tudful) 2025</span>",http://www.legislation.gov.uk/wsi/2025/19/made/welsh/data.htm
The Waste (Materials Facilities) Regulations (Northern Ireland) 2025,http://www.legislation.gov.uk/nisr/2025/18/2025-04-01/data.htm
The Scottish Road Works Register (Prescribed Fees) Regulations 2025,http://www.legislation.gov.uk/ssi/2025/18/made/data.htm
The Common Organisation of the Markets in Agricultural Products (Marketing Standards and Organic Products) (Transitional Provisions) (Amendment) Regulations 2025,http://www.legislation.gov.uk/uksi/2025/18/made/data.htm
The Health and Social Care Pension Scheme (Amendment) Regulations (Northern Ireland) 2025,http://www.legislation.gov.uk/nisr/2025/17/2025-04-01/data.htm
The Prisoners (Early Release) (Scotland) Act 2025 (Commencement) Regulations 2025,http://www.legislation.gov.uk/ssi/2025/17/made/data.htm
The Financial Services and Markets Act 2000 (Collective Investment Schemes) (Amendment) Order 2025,http://www.legislation.gov.uk/uksi/2025/17/made/data.htm
"<span xml:lang=""en"">The Education (Student Finance) (Miscellaneous Amendments) (Wales) Regulations 2025</span> / <span xml:lang=""cy"">Rheoliadau Addysg (Cyllid Myfyrwyr) (Diwygiadau Amrywiol) (Cymru) 2025</span>",http://www.legislation.gov.uk/wsi/2025/16/made/welsh/data.htm
"The Kinard Park, Garvagh (Abandonment) Order (Northern Ireland) 2025",http://www.legislation.gov.uk/nisr/2025/16/made
The North West Scotland Trunk Roads (Temporary Prohibitions of Traffic and Overtaking and Temporary Speed Restrictions) Order 2025,http://www.legislation.gov.uk/ssi/2025/16/made
The Parking and Waiting Restrictions (Belfast) (Amendment) Order (Northern Ireland) 2025,http://www.legislation.gov.uk/nisr/2025/15/made
The North East Scotland Trunk Roads (Temporary Prohibitions of Traffic and Overtaking and Temporary Speed Restrictions) Order 2025,http://www.legislation.gov.uk/ssi/2025/15/made
The Air Navigation (Restriction of Flying) (Wimbledon) Regulations 2025,http://www.legislation.gov.uk/uksi/2025/15/made
The Companies (Disqualification Orders) (Amendment) Regulations (Northern Ireland) 2025,http://www.legislation.gov.uk/nisr/2025/14/2025-02-28/data.htm
"<span xml:lang=""en"">The A48 Trunk Road (Cross Hands Roundabout to Pont Abraham Roundabout, Carmarthenshire) (Temporary Speed Limits and No Overtaking) Order 2025</span> / <span xml:lang=""cy"">Gorchymyn Cefnffordd yr A48 (Cylchfan Cross Hands i Gylchfan Pont Abraham, Sir Gaerfyrddin) (Cyfyngiadau Cyflymder Dros Dro a Dim Goddiweddyd) 2025</span>",http://www.legislation.gov.uk/wsi/2025/14/made
The South West Scotland Trunk Roads (Temporary Prohibitions of Traffic and Overtaking and Temporary Speed Restrictions) Order 2025,http://www.legislation.gov.uk/ssi/2025/14/made
The Public Interest Disclosure (Prescribed Persons) (Amendment) Order (Northern Ireland) 2025,http://www.legislation.gov.uk/nisr/2025/13/2025-02-12/data.htm
The Official Controls (Plant Health) and Phytosanitary Conditions (Amendment) Regulations 2025,http://www.legislation.gov.uk/uksi/2025/13/made/data.htm
The South East Scotland Trunk Roads (Temporary Prohibitions of Traffic and Overtaking and Temporary Speed Restrictions) Order 2025,http://www.legislation.gov.uk/ssi/2025/13/made
The Rehabilitation of Offenders Act 1974 (Exclusions and Exceptions) (Scotland) Amendment Order 2025,http://www.legislation.gov.uk/ssi/2025/12/made/data.htm
"The Lesbian, Gay, Bisexual and Transgender Financial Recognition Scheme (Income Tax Exemption) Regulations 2025",http://www.legislation.gov.uk/uksi/2025/12/made/data.htm
The Parking and Waiting Restrictions (Derry/Londonderry) (Amendment No. 2) Order (Northern Ireland) 2025,http://www.legislation.gov.uk/nisr/2025/12/made
"The Animals (Identification, Records, Movement and Enforcement) (Amendment) Regulations (Northern Ireland) 2025",http://www.legislation.gov.uk/nisr/2025/11/2025-01-24/data.htm
The Electronic Monitoring (Use of Devices and Information) (Scotland) Regulations 2025,http://www.legislation.gov.uk/ssi/2025/11/made/data.htm
The Public Lending Right Scheme 1982 (Commencement of Variation) Order 2025,http://www.legislation.gov.uk/uksi/2025/11/made/data.htm
The Circular Economy (Scotland) Act 2024 (Commencement No. 1) Regulations 2025,http://www.legislation.gov.uk/ssi/2025/10/made/data.htm
"<span xml:lang=""en"">The A470 Trunk Road (Builth Wells to Llangurig, Powys) (Temporary Speed Restrictions &amp; No Overtaking) Order 2025</span> / <span xml:lang=""cy"">Gorchymyn Cefnffordd yr A470 (Llanfair-ym-Muallt i Langurig, Powys) (Cyfyngiadau Cyflymder Dros Dro a Dim Goddiweddyd) 2025</span>",http://www.legislation.gov.uk/wsi/2025/10/made
The Period Products (Department of Health Specified Public Service Bodies) Regulations (Northern Ireland) 2025,http://www.legislation.gov.uk/nisr/2025/9/2025-01-23/data.htm
The Sheriff Appeal Court Fees Amendment Order 2025,http://www.legislation.gov.uk/ssi/2025/9/made/data.htm
The Ivory Act 2018 (Meaning of “Ivory” and Miscellaneous Amendments) Regulations 2025,http://www.legislation.gov.uk/uksi/2025/9/made/data.htm
The Local Governance (Scotland) Act 2004 (Remuneration) Amendment Regulations 2025,http://www.legislation.gov.uk/ssi/2025/8/2025-04-01/data.htm
The Council Tax (Demand Notices and Prescribed Classes of Dwellings) (England) (Amendment) Regulations 2025,http://www.legislation.gov.uk/uksi/2025/8/made/data.htm
The Parking Places (Disabled Persons’ Vehicles) (Amendment) Order (Northern Ireland) 2025,http://www.legislation.gov.uk/nisr/2025/8/made
The Little Loch Broom Scallops Several Fishery (Variation) Order 2025,http://www.legislation.gov.uk/ssi/2025/7/made/data.htm
"The U8017 (unnamed road) off Redrock Road, Markethill (Abandonment) Order (Northern Ireland) 2025",http://www.legislation.gov.uk/nisr/2025/7/made
"<span xml:lang=""en"">The A470 Trunk Road (Llangurig, Powys to Mallwyd, Gwynedd) (Temporary Speed Restrictions &amp; No Overtaking) Order 2025</span> / <span xml:lang=""cy"">Gorchymyn Cefnffordd yr A470 (Llangurig, Powys i Fallwyd, Gwynedd) (Cyfyngiadau Cyflymder Dros Dro a Dim Goddiweddyd) 2025</span>",http://www.legislation.gov.uk/wsi/2025/7/made
The Building (Fees) (Scotland) Amendment Regulations 2025,http://www.legislation.gov.uk/ssi/2025/6/made/data.htm
"<span xml:lang=""en"">The A487 Trunk Road (Bridge Street, Great Darkgate Street &amp; Owain Glyndwr Square, Aberystwyth, Ceredigion) (Temporary Prohibition of Vehicles) Order 2025</span> / <span xml:lang=""cy"">Gorchymyn Cefnffordd yr A487 (Stryd y Bont, Y Stryd Fawr a Sgwâr Owain Glyndŵr, Aberystwyth, Ceredigion) (Gwahardd Cerbydau Dros Dro) 2025</span>",http://www.legislation.gov.uk/wsi/2025/6/made
The Parking and Waiting Restrictions (Derry/Londonderry) (Amendment) Order (Northern Ireland) 2025,http://www.legislation.gov.uk/nisr/2025/6/made
